make_model;body_type;price;vat;km;Type;Fuel;Gears;Comfort_Convenience;Entertainment_Media;Extras;Safety_Security;age;Previous_Owners;hp_kW;Inspection_new;Paint_Type;Upholstery_type;Gearing_Type;Displacement_cc;Weight_kg;Drive_chain;cons_comb
Opel Corsa;Compact;10950;VAT deductible;34800;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.2
Opel Corsa;Sedans;11889;VAT deductible;22729;Used;Benzine;5;Air conditioning,Cruise control,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;1;1;66;1;Uni/basic;Cloth;Automatic;1398;1163;front;4.7
Opel Corsa;Compact;10949;VAT deductible;2461;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Hill Holder,Leather steering wheel,Multi-function steering wheel,Power windows,Start-stop system;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;3;2;66;0;Metallic;Cloth;Automatic;1398;1163;front;4
Opel Corsa;Sedans;10900;Price negotiable;38000;Used;Benzine;5;Cruise control,Electrical side mirrors,Leather steering wheel,Multi-function steering wheel,Power windows,Tinted windows;Radio;Alloy wheels,Sport seats;ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;3;2;66;0;Uni/basic;Cloth;Automatic;1398;1163;front;5.2
Opel Corsa;Sedans;10885;Price negotiable;30000;Used;Benzine;5;Air conditioning,Electrical side mirrors,Power windows,Start-stop system;Bluetooth,CD player,MP3,On-board computer;Alloy wheels;ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;2;1;66;0;Uni/basic;Cloth;Automatic;1398;1163;front;4.8
Opel Corsa;Compact;10790;Price negotiable;27600;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels,Voice Control;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;1;Metallic;Cloth;Automatic;1398;1163;front;5.9
Opel Corsa;Sedans;10840;Price negotiable;19800;Used;Benzine;6;Air conditioning,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating;Bluetooth,CD player,On-board computer,Radio;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;2;2;66;1;Metallic;Cloth;Automatic;1398;1163;front;5.1
Opel Corsa;Compact;10790;VAT deductible;57358;Used;Benzine;6;Air conditioning,Automatic climate control,Cruise control,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system camera,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,Hands-free equipment,On-board computer,Radio;Alloy wheels;ABS,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights;3;2;66;1;Metallic;Cloth;Automatic;1398;1163;front;5.9
Opel Corsa;Compact;10700;VAT deductible;40990;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;0;Metallic;Cloth;Automatic;1398;1163;front;6
Opel Corsa;Compact;10750;VAT deductible;35000;Used;Benzine;6;Air conditioning,Armrest,Cruise control,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Tinted windows;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Sport seats;ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Emergency system,Fog lights,Head airbag,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;2;2;66;0;Metallic;Cloth;Automatic;1398;1199;front;6.3
Opel Corsa;Compact;10690;VAT deductible;2681;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Start-stop system;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels,Touch screen;ABS,Alarm system,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;2;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;4.7
Opel Corsa;Compact;10650;VAT deductible;35750;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;0;Metallic;Cloth;Automatic;1398;1163;front;6
Opel Corsa;Sedans;10770;VAT deductible;27938;Used;Benzine;6;Air conditioning,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system self-steering,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter;ABS,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,LED Daytime Running Lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.1
Opel Corsa;Compact;10450;VAT deductible;21550;Used;Diesel;6;Air conditioning,Cruise control,Heated steering wheel,Hill Holder,Leather steering wheel,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Seat heating;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;1;66;1;Metallic;Cloth;Automatic;1398;1163;front;5.9
Opel Corsa;Compact;11870;VAT deductible;54251;Used;Benzine;6;Air conditioning,Cruise control,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Power windows,Rain sensor,Seat heating;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;2;1;66;1;Metallic;Cloth;Automatic;1398;1237;front;5.1
Opel Corsa;Compact;10480;VAT deductible;12526;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating;On-board computer,Radio;Alloy wheels;ABS,Central door lock,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag;1;2;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.6
Opel Corsa;Sedans;10400;VAT deductible;23500;Used;Benzine;6;Air conditioning,Seat ventilation,Split rear seats;On-board computer;Alloy wheels;ABS,Alarm system,Central door lock,Driver-side airbag,Fog lights,Power steering,Side airbag;1;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;4.7
Opel Corsa;Sedans;10253;VAT deductible;24849;Used;Benzine;6;Air conditioning,Electrical side mirrors,Light sensor,Multi-function steering wheel,Parking assist system sensors rear,Power windows,Rain sensor;Bluetooth,CD player,MP3,On-board computer,USB;Alloy wheels,Touch screen;ABS,Central door lock with remote control,Driver-side airbag,Electronic stability control,Head airbag,Isofix,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system;2;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.2
Opel Corsa;Compact;10290;VAT deductible;24000;Used;Benzine;5;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;1;Metallic;Cloth;Automatic;1398;1163;front;4.7
Opel Corsa;Sedans;10250;VAT deductible;19463;Used;Benzine;6;Air conditioning,Electrical side mirrors,Light sensor,Multi-function steering wheel,Navigation system,Power windows,Rain sensor;Bluetooth,On-board computer;Alloy wheels;ABS,Central door lock,Driver-side airbag,Electronic stability control,Fog lights,Immobilizer,Isofix,Passenger-side airbag,Power steering,Traction control;2;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.3
Opel Corsa;Sedans;10390;VAT deductible;17086;Used;Benzine;5;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system;Bluetooth,MP3,On-board computer,USB;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control;3;2;66;0;Metallic;Cloth;Automatic;1398;1162;front;4.8
Opel Corsa;Sedans;9999;VAT deductible;69220;Used;Benzine;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Seat heating,Start-stop system;Bluetooth,CD player,Digital radio,MP3,On-board computer,Radio,Television,USB;Alloy wheels,Sport package,Touch screen;ABS,Adaptive headlights,Alarm system,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Head airbag,Isofix,Passenger-side airbag,Power steering,Side airbag,Traction control;2;1;66;0;Metallic;Cloth;Automatic;1398;1199;front;6.6
Opel Corsa;Sedans;10000;VAT deductible;42000;Used;Benzine;6;Air conditioning,Cruise control,Electrical side mirrors,Heads-up display,Leather steering wheel,Light sensor,Multi-function steering wheel,Power windows,Split rear seats;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB;Alloy wheels,Sport package,Touch screen,Voice Control;ABS,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control;1;1;66;0;Metallic;Cloth;Automatic;1398;1199;front;6
Opel Corsa;Sedans;9999;VAT deductible;36400;Used;Benzine;5;Air conditioning,Cruise control,Electrical side mirrors,Heated steering wheel,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Start-stop system;Bluetooth,CD player,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Touch screen;ABS,Adaptive headlights,Central door lock,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency system,Fog lights,Head airbag,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights;2;1;66;0;Metallic;Cloth;Automatic;1398;1163;front;5.6
